Data-Science-Activity,value
Finding insights in the data and communicating with stakeholders,20.0
Finding insights in the data and communicating with stakeholders,30.0
Finding insights in the data and communicating with stakeholders,20.0
Finding insights in the data and communicating with stakeholders,20.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,100.0
Finding insights in the data and communicating with stakeholders,10.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,5.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,10.0
Finding insights in the data and communicating with stakeholders,10.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,15.0
Finding insights in the data and communicating with stakeholders,30.0
Finding insights in the data and communicating with stakeholders,10.0
Finding insights in the data and communicating with stakeholders,5.0
Finding insights in the data and communicating with stakeholders,5.0
Finding insights in the data and communicating with stakeholders,10.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,20.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,25.0
Finding insights in the data and communicating with stakeholders,10.0
Finding insights in the data and communicating with stakeholders,10.0
Finding insights in the data and communicating with stakeholders,20.0
Finding insights in the data and communicating with stakeholders,5.0
Finding insights in the data and communicating with stakeholders,20.0
Finding insights in the data and communicating with stakeholders,20.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,35.0
Finding insights in the data and communicating with stakeholders,0.0
Finding insights in the data and communicating with stakeholders,10.0
