index,frequent_ml
11027,Scikit-Learn
11028,PyTorch
11029,Scikit-Learn
11032,TensorFlow
11034,Caret
11036,TensorFlow
11037,Scikit-Learn
11038,Keras
11039,Scikit-Learn
11040,Scikit-Learn
11042,Scikit-Learn
11044,Scikit-Learn
11045,Scikit-Learn
11051,Scikit-Learn
11052,PyTorch
11053,Scikit-Learn
11054,Scikit-Learn
11057,Scikit-Learn
11059,Scikit-Learn
11060,Scikit-Learn
11061,Caffe
11064,Scikit-Learn
11065,Scikit-Learn
11066,Scikit-Learn
11067,Other
11068,Scikit-Learn
11069,Scikit-Learn
11070,Scikit-Learn
11071,PyTorch
11072,Keras
11073,Scikit-Learn
11074,Scikit-Learn
11075,Caret
11076,Scikit-Learn
11077,Scikit-Learn
11079,TensorFlow
11080,Scikit-Learn
11082,Keras
11083,Caret
11084,Scikit-Learn
11085,Scikit-Learn
11086,Scikit-Learn
11087,Scikit-Learn
11089,TensorFlow
11090,TensorFlow
11092,Scikit-Learn
11093,Scikit-Learn
11094,Keras
11095,TensorFlow
11096,TensorFlow
11097,PyTorch
11098,Scikit-Learn
11099,Scikit-Learn
11103,TensorFlow
11104,Scikit-Learn
11105,TensorFlow
11108,TensorFlow
11111,randomForest
11112,Scikit-Learn
11113,Scikit-Learn
11114,Xgboost
11119,Fastai
11121,Keras
11122,TensorFlow
11123,Scikit-Learn
11124,Scikit-Learn
11125,Scikit-Learn
11126,TensorFlow
11127,Keras
11129,lightgbm
11130,Xgboost
11132,Scikit-Learn
11133,Keras
11134,Scikit-Learn
11135,Scikit-Learn
11136,Scikit-Learn
11138,Xgboost
11139,Scikit-Learn
11141,Scikit-Learn
11142,randomForest
11143,Scikit-Learn
11144,PyTorch
11146,PyTorch
11148,Scikit-Learn
11149,TensorFlow
11150,Scikit-Learn
11151,PyTorch
11152,Scikit-Learn
11153,TensorFlow
11154,Scikit-Learn
11155,Scikit-Learn
11156,Scikit-Learn
11157,Scikit-Learn
11158,Scikit-Learn
11160,Scikit-Learn
11161,Fastai
11162,Caret
11163,Xgboost
11164,Caret
11165,Keras
11166,Scikit-Learn
11168,Scikit-Learn
11171,Keras
11172,TensorFlow
11173,Scikit-Learn
11174,Caret
11175,Fastai
11176,TensorFlow
11177,Scikit-Learn
11179,TensorFlow
11181,Keras
11184,randomForest
11185,Scikit-Learn
11186,TensorFlow
11188,Scikit-Learn
11191,Scikit-Learn
11192,Caret
11193,Scikit-Learn
11194,PyTorch
11195,Keras
11196,Keras
11197,TensorFlow
11198,Keras
11199,Scikit-Learn
11201,Spark MLlib
11202,randomForest
11203,PyTorch
11204,Fastai
11205,Scikit-Learn
11206,randomForest
11209,TensorFlow
11212,Caret
11213,Scikit-Learn
11216,Scikit-Learn
11217,Keras
11218,Scikit-Learn
11222,Keras
11223,Xgboost
11224,Scikit-Learn
11225,Scikit-Learn
11227,randomForest
11228,Scikit-Learn
11229,Xgboost
11230,randomForest
11232,TensorFlow
11233,TensorFlow
11235,Prophet
11236,Keras
11237,Scikit-Learn
11239,Keras
11241,Scikit-Learn
11242,Keras
11243,Scikit-Learn
11244,Scikit-Learn
11245,TensorFlow
11246,TensorFlow
11249,Spark MLlib
11250,Scikit-Learn
11253,Scikit-Learn
11256,randomForest
11257,Fastai
11261,TensorFlow
11262,Caret
11263,Scikit-Learn
11265,Scikit-Learn
11266,TensorFlow
11268,Scikit-Learn
11269,Scikit-Learn
11270,lightgbm
11272,Scikit-Learn
11273,Scikit-Learn
11274,Scikit-Learn
11277,Scikit-Learn
11278,lightgbm
11279,lightgbm
11280,Fastai
11281,randomForest
11282,Scikit-Learn
11283,lightgbm
11284,Caret
11285,randomForest
11287,Scikit-Learn
11288,Keras
11289,Scikit-Learn
11291,Keras
11292,Xgboost
11294,Scikit-Learn
11296,PyTorch
11297,Keras
11298,PyTorch
11299,Fastai
11300,Scikit-Learn
11301,Scikit-Learn
11302,Xgboost
11304,Scikit-Learn
11306,Spark MLlib
11307,Keras
11308,Scikit-Learn
11309,Scikit-Learn
11310,Scikit-Learn
11312,Scikit-Learn
11313,TensorFlow
11314,TensorFlow
11315,TensorFlow
11317,Keras
11318,Keras
11319,Keras
11320,Xgboost
11321,Caret
11322,TensorFlow
11324,Keras
11325,Keras
11329,Scikit-Learn
11331,Scikit-Learn
11333,PyTorch
11334,PyTorch
11335,Scikit-Learn
11336,Keras
11337,Keras
11339,randomForest
11340,Scikit-Learn
11341,Scikit-Learn
11342,Fastai
11345,TensorFlow
11346,Scikit-Learn
11347,Caffe
11349,TensorFlow
11351,Scikit-Learn
11355,Scikit-Learn
11357,Scikit-Learn
11358,Scikit-Learn
11359,Scikit-Learn
11360,Scikit-Learn
11361,Scikit-Learn
11362,Xgboost
11363,Xgboost
11364,randomForest
11366,lightgbm
11368,Scikit-Learn
11369,randomForest
11370,Keras
11371,Scikit-Learn
11372,Caffe
11373,Keras
11374,Scikit-Learn
11376,Scikit-Learn
11377,Xgboost
11378,Scikit-Learn
11379,TensorFlow
11380,randomForest
11381,lightgbm
11383,TensorFlow
11384,Scikit-Learn
11385,Keras
11387,Keras
11390,Keras
11391,Keras
11392,TensorFlow
11394,Scikit-Learn
11398,Scikit-Learn
11399,Scikit-Learn
11400,Xgboost
11401,Scikit-Learn
11402,Scikit-Learn
11403,TensorFlow
11404,Scikit-Learn
11405,Scikit-Learn
11408,randomForest
11409,Scikit-Learn
11410,PyTorch
11412,Keras
11413,Scikit-Learn
11414,Scikit-Learn
11417,Scikit-Learn
11418,Scikit-Learn
11419,Scikit-Learn
11420,Scikit-Learn
11421,Scikit-Learn
11426,Scikit-Learn
11427,Mxnet
11430,Scikit-Learn
11432,TensorFlow
11434,Scikit-Learn
11435,Scikit-Learn
11436,Scikit-Learn
11437,Scikit-Learn
11438,TensorFlow
11439,Fastai
11440,Keras
11444,Scikit-Learn
11445,Scikit-Learn
11446,Scikit-Learn
11447,Scikit-Learn
11449,Keras
11450,Scikit-Learn
11451,CNTK
11453,Scikit-Learn
11454,Keras
11455,Spark MLlib
11456,TensorFlow
11457,Scikit-Learn
11459,mlr
11460,Keras
11461,Scikit-Learn
11462,Scikit-Learn
11463,TensorFlow
11464,TensorFlow
11465,Keras
11467,Scikit-Learn
11471,Scikit-Learn
11473,TensorFlow
11474,TensorFlow
11475,TensorFlow
11477,Scikit-Learn
11478,Keras
11480,Other
11481,Keras
11482,Scikit-Learn
11483,randomForest
11484,Scikit-Learn
11485,Other
11488,Scikit-Learn
11489,Scikit-Learn
11490,Scikit-Learn
11493,H20
11494,Scikit-Learn
11496,Scikit-Learn
11498,Scikit-Learn
11499,Scikit-Learn
11500,TensorFlow
11501,Scikit-Learn
11502,Scikit-Learn
11503,randomForest
11504,Scikit-Learn
11505,Fastai
11506,Scikit-Learn
11508,Scikit-Learn
11509,H20
11510,TensorFlow
11512,Scikit-Learn
11513,TensorFlow
11516,Scikit-Learn
11517,TensorFlow
11518,Keras
11519,Prophet
11521,Keras
11522,randomForest
11523,TensorFlow
11525,Scikit-Learn
11527,Keras
11528,Scikit-Learn
11529,Scikit-Learn
11530,Scikit-Learn
11531,Scikit-Learn
11532,TensorFlow
11533,Xgboost
11534,Keras
11535,TensorFlow
11536,Scikit-Learn
11537,Scikit-Learn
11539,TensorFlow
11540,Scikit-Learn
11542,PyTorch
11543,Scikit-Learn
11544,TensorFlow
11545,PyTorch
11547,TensorFlow
11549,Scikit-Learn
11550,Scikit-Learn
11551,Scikit-Learn
11552,Caffe
11553,Keras
11554,Mxnet
11555,Scikit-Learn
11556,Scikit-Learn
11557,Fastai
11558,Scikit-Learn
11559,PyTorch
11560,Scikit-Learn
11562,Scikit-Learn
11563,Keras
11564,Keras
11567,Scikit-Learn
11568,Scikit-Learn
11569,PyTorch
11570,Caret
11571,Xgboost
11574,Keras
11576,PyTorch
11578,Caret
11579,Scikit-Learn
11580,Scikit-Learn
11581,PyTorch
11583,Scikit-Learn
11584,Fastai
11588,Scikit-Learn
11590,PyTorch
11592,lightgbm
11593,Scikit-Learn
11595,Scikit-Learn
11597,Keras
11598,Keras
11599,Scikit-Learn
11600,lightgbm
11601,Scikit-Learn
11603,TensorFlow
11607,Scikit-Learn
11608,Keras
11609,Keras
11611,Scikit-Learn
11613,Keras
11617,PyTorch
11619,TensorFlow
11620,Scikit-Learn
11621,TensorFlow
11622,Caffe
11623,Xgboost
11625,PyTorch
11626,Scikit-Learn
11627,Keras
11628,Scikit-Learn
11632,TensorFlow
11633,Scikit-Learn
11634,Scikit-Learn
11635,Scikit-Learn
11636,H20
11639,PyTorch
11640,TensorFlow
11641,Scikit-Learn
11642,Scikit-Learn
11644,Scikit-Learn
11645,Scikit-Learn
11647,Scikit-Learn
11649,Scikit-Learn
11650,Xgboost
11651,randomForest
11652,Scikit-Learn
11653,TensorFlow
11654,Keras
11655,Keras
11656,lightgbm
11657,Scikit-Learn
11658,Scikit-Learn
11660,Keras
11662,TensorFlow
11663,Keras
11665,Keras
11666,PyTorch
11667,Scikit-Learn
11669,Keras
11670,Scikit-Learn
11671,Spark MLlib
11672,TensorFlow
11673,Scikit-Learn
11674,TensorFlow
11675,Xgboost
11677,TensorFlow
11679,Scikit-Learn
11680,Keras
11681,Scikit-Learn
11682,Scikit-Learn
11684,Xgboost
11685,randomForest
11686,Scikit-Learn
11687,Scikit-Learn
11688,TensorFlow
11689,Scikit-Learn
11691,Scikit-Learn
11693,Scikit-Learn
11696,TensorFlow
11697,Keras
11698,Keras
11699,TensorFlow
11701,Keras
11702,Scikit-Learn
11704,PyTorch
11705,Caret
11706,PyTorch
11707,Caret
11708,mlr
11710,Caret
11711,Scikit-Learn
11713,Scikit-Learn
11714,Scikit-Learn
11716,Keras
11717,Scikit-Learn
11718,TensorFlow
11720,Xgboost
11721,randomForest
11722,Keras
11723,TensorFlow
11724,TensorFlow
11725,TensorFlow
11726,Caffe
11727,PyTorch
11728,TensorFlow
11729,Fastai
11730,Scikit-Learn
11731,Xgboost
11733,PyTorch
11734,randomForest
11735,Scikit-Learn
11738,Scikit-Learn
11739,Scikit-Learn
11740,Scikit-Learn
11741,Scikit-Learn
11744,Scikit-Learn
11745,Keras
11746,Scikit-Learn
11747,lightgbm
11748,PyTorch
11749,TensorFlow
11750,Scikit-Learn
11751,TensorFlow
11753,TensorFlow
11754,Scikit-Learn
11755,TensorFlow
11757,Scikit-Learn
11760,PyTorch
11761,PyTorch
11763,Keras
11764,TensorFlow
11765,Scikit-Learn
11767,Scikit-Learn
11768,Scikit-Learn
11769,Scikit-Learn
11770,Scikit-Learn
11771,Other
11772,randomForest
11773,Scikit-Learn
11774,Keras
11775,TensorFlow
11777,Scikit-Learn
11778,TensorFlow
11780,Keras
11781,Scikit-Learn
11782,PyTorch
11784,Xgboost
11785,Keras
11786,Keras
11787,Spark MLlib
11788,Xgboost
11792,Scikit-Learn
11793,mlr
11794,Scikit-Learn
11798,TensorFlow
11801,lightgbm
11802,TensorFlow
11803,Scikit-Learn
11805,Caret
11806,randomForest
11807,Scikit-Learn
11808,Keras
11809,Scikit-Learn
11810,PyTorch
11812,TensorFlow
11816,lightgbm
11817,Scikit-Learn
11818,Fastai
11819,randomForest
11820,Scikit-Learn
11821,Scikit-Learn
11822,Keras
11823,Caret
11826,Scikit-Learn
11827,Scikit-Learn
11828,Keras
11830,Caret
11831,PyTorch
11834,TensorFlow
11835,Scikit-Learn
11836,TensorFlow
11838,Scikit-Learn
11839,Keras
11840,Scikit-Learn
11841,Fastai
11842,Scikit-Learn
11843,Scikit-Learn
11847,Xgboost
11849,TensorFlow
11850,PyTorch
11851,Scikit-Learn
11853,Xgboost
11854,Scikit-Learn
11855,Scikit-Learn
11856,TensorFlow
11859,TensorFlow
11860,Scikit-Learn
11862,Keras
11864,Scikit-Learn
11868,Scikit-Learn
11869,TensorFlow
11870,TensorFlow
11871,Scikit-Learn
11872,Keras
11874,Scikit-Learn
11876,TensorFlow
11877,Keras
11880,TensorFlow
11881,Scikit-Learn
11882,randomForest
11883,H20
11884,Scikit-Learn
11885,TensorFlow
11886,Scikit-Learn
11890,Scikit-Learn
11892,TensorFlow
11895,Keras
11896,Scikit-Learn
11897,Keras
11899,Fastai
11900,Keras
11901,Keras
11902,TensorFlow
11903,randomForest
11904,Scikit-Learn
11905,Caret
11906,TensorFlow
11907,TensorFlow
11908,TensorFlow
11909,Xgboost
11912,Keras
11913,Scikit-Learn
11915,TensorFlow
11917,Keras
11918,Scikit-Learn
11919,Keras
11920,Caret
11921,Scikit-Learn
11922,Keras
11924,TensorFlow
11925,randomForest
11927,H20
11928,Caret
11930,Scikit-Learn
11931,Scikit-Learn
11932,Scikit-Learn
11934,Scikit-Learn
11936,lightgbm
11937,Scikit-Learn
11938,Scikit-Learn
11940,Scikit-Learn
11941,Keras
11942,Scikit-Learn
11943,Keras
11944,PyTorch
11945,TensorFlow
11947,Caret
11948,Keras
11949,Scikit-Learn
11950,TensorFlow
11953,Scikit-Learn
11954,Scikit-Learn
11955,Scikit-Learn
11956,TensorFlow
11957,Scikit-Learn
11959,PyTorch
11961,Scikit-Learn
11962,randomForest
11963,Scikit-Learn
11964,TensorFlow
11965,Scikit-Learn
11967,Spark MLlib
11969,Keras
11970,Xgboost
11971,Scikit-Learn
11972,TensorFlow
11974,Keras
11977,Scikit-Learn
11980,TensorFlow
11981,Scikit-Learn
11982,Scikit-Learn
11983,randomForest
11984,Xgboost
11985,Scikit-Learn
11986,Scikit-Learn
11989,Scikit-Learn
11990,TensorFlow
11992,Keras
11993,PyTorch
11995,Scikit-Learn
11998,Scikit-Learn
11999,Scikit-Learn
12000,TensorFlow
12001,Keras
12003,mlr
12004,randomForest
12006,Scikit-Learn
12007,Scikit-Learn
12009,Caret
12010,randomForest
12011,Scikit-Learn
12013,TensorFlow
12014,Scikit-Learn
12015,Scikit-Learn
12018,Scikit-Learn
12020,TensorFlow
12022,Caret
12023,Scikit-Learn
12024,Scikit-Learn
12025,Xgboost
12026,Keras
12027,Scikit-Learn
12029,TensorFlow
12030,Xgboost
12032,Scikit-Learn
12033,Scikit-Learn
12034,Scikit-Learn
12035,Caret
12036,Keras
12037,Scikit-Learn
12038,Keras
12039,H20
12040,Scikit-Learn
12041,Keras
12043,Scikit-Learn
12044,randomForest
12045,Scikit-Learn
12046,PyTorch
12047,Scikit-Learn
12048,Scikit-Learn
12049,TensorFlow
12051,Keras
12052,Scikit-Learn
12053,Keras
12054,Scikit-Learn
12055,mlr
12057,Fastai
12058,randomForest
12059,TensorFlow
12061,H20
12062,Caffe
12065,Scikit-Learn
12066,Spark MLlib
12067,H20
12069,Scikit-Learn
12070,Keras
12071,Scikit-Learn
12073,Keras
12076,Scikit-Learn
12077,Keras
12079,Scikit-Learn
12082,Spark MLlib
12087,randomForest
12088,Scikit-Learn
12089,Scikit-Learn
12090,Scikit-Learn
12091,Scikit-Learn
12092,Caffe
12093,Keras
12094,Scikit-Learn
12096,Scikit-Learn
12097,Scikit-Learn
12098,Scikit-Learn
12099,H20
12100,Scikit-Learn
12101,Scikit-Learn
12102,lightgbm
12103,Scikit-Learn
12104,Scikit-Learn
12105,TensorFlow
12106,randomForest
12107,Scikit-Learn
12108,Scikit-Learn
12110,Other
12111,Keras
12112,Scikit-Learn
12113,Scikit-Learn
12115,TensorFlow
12117,Scikit-Learn
12118,Spark MLlib
12120,Scikit-Learn
12121,Scikit-Learn
12123,Keras
12124,Scikit-Learn
12125,Spark MLlib
12126,Scikit-Learn
12127,randomForest
12128,Scikit-Learn
12129,TensorFlow
12130,Prophet
12132,Scikit-Learn
12138,PyTorch
12140,Keras
12141,Scikit-Learn
12142,PyTorch
12143,TensorFlow
12144,Xgboost
12145,Scikit-Learn
12146,TensorFlow
12147,Scikit-Learn
12148,TensorFlow
12149,Scikit-Learn
12150,randomForest
12151,Scikit-Learn
12152,Scikit-Learn
12153,Caret
12154,Scikit-Learn
12155,Scikit-Learn
12156,PyTorch
12157,H20
12158,Scikit-Learn
12159,Xgboost
12160,Scikit-Learn
12161,Keras
12162,Scikit-Learn
12163,TensorFlow
12164,TensorFlow
12165,Scikit-Learn
12168,Scikit-Learn
12169,TensorFlow
12170,Keras
12172,TensorFlow
12173,Spark MLlib
12175,PyTorch
12176,Scikit-Learn
12177,Scikit-Learn
12178,TensorFlow
12179,Keras
12181,randomForest
12182,Scikit-Learn
12183,Fastai
12184,Scikit-Learn
12185,Scikit-Learn
12187,lightgbm
12189,Scikit-Learn
12194,randomForest
12197,Scikit-Learn
12198,Xgboost
12200,Scikit-Learn
12201,Keras
12203,Scikit-Learn
12204,Scikit-Learn
12206,Caret
12207,Scikit-Learn
12209,Scikit-Learn
12210,Keras
12211,Scikit-Learn
12212,Scikit-Learn
12214,Scikit-Learn
12215,Xgboost
12217,Scikit-Learn
12218,Scikit-Learn
12219,Scikit-Learn
12221,Keras
12222,Scikit-Learn
12223,Keras
12224,Scikit-Learn
12225,Scikit-Learn
12226,PyTorch
12227,Scikit-Learn
12229,Scikit-Learn
12230,Scikit-Learn
12231,Scikit-Learn
12233,Keras
12234,Keras
12236,Scikit-Learn
12238,lightgbm
12240,Scikit-Learn
12241,Scikit-Learn
12242,Keras
12243,TensorFlow
12244,Keras
12245,Scikit-Learn
12247,Scikit-Learn
12248,PyTorch
12249,Xgboost
12251,Scikit-Learn
12253,Scikit-Learn
12254,Scikit-Learn
12255,TensorFlow
12256,Scikit-Learn
12257,PyTorch
12259,Keras
12261,Scikit-Learn
12262,Scikit-Learn
12263,TensorFlow
12264,TensorFlow
12265,TensorFlow
12268,Xgboost
12269,Scikit-Learn
12270,randomForest
12273,Scikit-Learn
12275,Keras
12277,Keras
12278,TensorFlow
12280,Scikit-Learn
12281,Scikit-Learn
12282,Scikit-Learn
12283,Keras
12284,Keras
12288,Scikit-Learn
12289,Caret
12290,Keras
12291,Scikit-Learn
12293,Scikit-Learn
12294,Scikit-Learn
12296,TensorFlow
12297,Keras
12298,Keras
12301,Scikit-Learn
12303,Caret
12304,Scikit-Learn
12305,Scikit-Learn
12307,TensorFlow
12310,randomForest
12312,TensorFlow
12313,Scikit-Learn
12314,Scikit-Learn
12316,Scikit-Learn
12317,Scikit-Learn
12318,Scikit-Learn
12320,Scikit-Learn
12321,Keras
12322,Fastai
12323,TensorFlow
12326,Xgboost
12327,Scikit-Learn
12328,Xgboost
12329,TensorFlow
12330,TensorFlow
12331,Keras
12334,Scikit-Learn
12335,Scikit-Learn
12336,Xgboost
12337,Scikit-Learn
12338,Scikit-Learn
12340,TensorFlow
12341,TensorFlow
12343,Xgboost
12344,Scikit-Learn
12345,TensorFlow
12346,Scikit-Learn
12348,Scikit-Learn
12350,Scikit-Learn
12351,Scikit-Learn
12352,Xgboost
12354,Xgboost
12355,Scikit-Learn
12356,lightgbm
12357,PyTorch
12359,Prophet
12360,Keras
12363,Keras
12364,PyTorch
12365,Scikit-Learn
12366,Keras
12367,TensorFlow
12369,Scikit-Learn
12370,Scikit-Learn
12371,Scikit-Learn
12372,Scikit-Learn
12373,TensorFlow
12374,randomForest
12377,Spark MLlib
12378,Scikit-Learn
12379,Scikit-Learn
12380,Scikit-Learn
12381,Scikit-Learn
12383,Xgboost
12384,Caret
12387,Scikit-Learn
12388,Mxnet
12389,Scikit-Learn
12392,Scikit-Learn
12394,Keras
12396,Scikit-Learn
12397,Scikit-Learn
12398,Scikit-Learn
12399,PyTorch
12400,TensorFlow
12401,TensorFlow
12402,TensorFlow
12404,Scikit-Learn
12405,randomForest
12406,Keras
12409,PyTorch
12412,Keras
12413,Keras
12414,PyTorch
12415,TensorFlow
12416,TensorFlow
12417,TensorFlow
12418,Scikit-Learn
12419,Scikit-Learn
12422,TensorFlow
12423,Keras
12425,Caret
12426,Scikit-Learn
12427,Scikit-Learn
12428,Scikit-Learn
12429,TensorFlow
12430,Scikit-Learn
12431,Scikit-Learn
12432,Keras
12433,Scikit-Learn
12434,Scikit-Learn
12435,Keras
12436,Keras
12438,Keras
12439,randomForest
12441,TensorFlow
12442,Scikit-Learn
12443,Scikit-Learn
12445,Scikit-Learn
12446,TensorFlow
12448,Scikit-Learn
12449,Scikit-Learn
12453,Scikit-Learn
12454,Keras
12456,H20
12457,Scikit-Learn
12459,Keras
12460,PyTorch
12461,PyTorch
12462,Scikit-Learn
12463,Keras
12465,Scikit-Learn
12466,Scikit-Learn
12468,Scikit-Learn
12469,randomForest
12472,Scikit-Learn
12473,Scikit-Learn
12474,Caret
12477,PyTorch
12478,Scikit-Learn
12479,Scikit-Learn
12480,Xgboost
12481,PyTorch
12484,PyTorch
12486,Keras
12487,lightgbm
12488,TensorFlow
12489,randomForest
12490,Scikit-Learn
12491,Caret
12492,Keras
12493,Scikit-Learn
12495,PyTorch
12496,Keras
12498,Keras
12500,Scikit-Learn
12501,TensorFlow
12502,PyTorch
12503,TensorFlow
12504,Scikit-Learn
12506,PyTorch
12507,Scikit-Learn
12510,Scikit-Learn
12511,lightgbm
12513,Scikit-Learn
12514,Scikit-Learn
12515,Scikit-Learn
12517,Scikit-Learn
12518,Scikit-Learn
12519,Scikit-Learn
12520,TensorFlow
12521,TensorFlow
12522,Scikit-Learn
12523,Keras
12524,Scikit-Learn
12525,Other
12526,Scikit-Learn
12527,Xgboost
12528,Other
12530,Prophet
12532,Scikit-Learn
12533,PyTorch
12535,Keras
12536,Keras
12538,Scikit-Learn
12539,PyTorch
12540,Xgboost
12542,TensorFlow
12543,Caret
12544,TensorFlow
12545,Scikit-Learn
12546,Xgboost
12547,Scikit-Learn
12550,Scikit-Learn
12551,Keras
12553,Scikit-Learn
12554,PyTorch
12555,TensorFlow
12556,Caret
12559,Scikit-Learn
12560,Scikit-Learn
12561,Scikit-Learn
12564,lightgbm
12565,Scikit-Learn
12566,Caret
12568,Xgboost
12569,PyTorch
12571,TensorFlow
12573,TensorFlow
12574,TensorFlow
12575,TensorFlow
12576,Scikit-Learn
12577,Scikit-Learn
12578,Scikit-Learn
12579,Xgboost
12580,Caret
12581,Scikit-Learn
12582,Keras
12583,Scikit-Learn
12584,Spark MLlib
12586,Scikit-Learn
12587,Scikit-Learn
12588,Keras
12589,TensorFlow
12590,Scikit-Learn
12592,Scikit-Learn
12593,Scikit-Learn
12594,H20
12598,TensorFlow
12599,PyTorch
12601,Scikit-Learn
12603,Scikit-Learn
12605,Caret
12606,Scikit-Learn
12607,Keras
12610,TensorFlow
12611,Scikit-Learn
12612,Scikit-Learn
12614,Scikit-Learn
12616,Keras
12617,Keras
12618,TensorFlow
12619,Xgboost
12620,Keras
12621,PyTorch
12622,Scikit-Learn
12623,Caffe
12625,Keras
12626,Scikit-Learn
12627,Scikit-Learn
12628,TensorFlow
12630,Scikit-Learn
12632,Scikit-Learn
12634,Scikit-Learn
12636,Mxnet
12639,Keras
12640,Other
12641,Scikit-Learn
12642,Caret
12643,Scikit-Learn
12645,TensorFlow
12646,Scikit-Learn
12648,TensorFlow
12650,Scikit-Learn
12651,Scikit-Learn
12652,Scikit-Learn
12654,Caret
12655,Keras
12656,Scikit-Learn
12657,Scikit-Learn
12658,Scikit-Learn
12659,Scikit-Learn
12660,TensorFlow
12661,PyTorch
12662,Scikit-Learn
12664,Scikit-Learn
12665,Scikit-Learn
12666,Scikit-Learn
12667,Scikit-Learn
12668,PyTorch
12669,TensorFlow
12670,Scikit-Learn
12672,Keras
12673,Scikit-Learn
12674,Spark MLlib
12676,Scikit-Learn
12677,Caret
12678,TensorFlow
12679,Scikit-Learn
12680,Scikit-Learn
12681,Keras
12682,Scikit-Learn
12684,Scikit-Learn
12685,Keras
12686,Keras
12687,Scikit-Learn
12688,TensorFlow
12689,TensorFlow
12692,TensorFlow
12693,Other
12695,Scikit-Learn
12696,Scikit-Learn
12697,TensorFlow
12699,Scikit-Learn
12700,Xgboost
12701,Scikit-Learn
12702,Scikit-Learn
12703,PyTorch
12706,Scikit-Learn
12709,Scikit-Learn
12715,Scikit-Learn
12717,Keras
12719,Scikit-Learn
12720,Keras
12721,Keras
12722,Scikit-Learn
12723,Scikit-Learn
12724,TensorFlow
12725,TensorFlow
12726,Keras
12728,Caffe
12729,TensorFlow
12730,randomForest
12731,Keras
12732,Scikit-Learn
12733,Scikit-Learn
12734,Keras
12735,Scikit-Learn
12736,PyTorch
12738,TensorFlow
12739,Scikit-Learn
12740,PyTorch
12741,Scikit-Learn
12744,Scikit-Learn
12745,Xgboost
12746,Keras
12747,Scikit-Learn
12748,Scikit-Learn
12749,Caret
12750,H20
12752,Scikit-Learn
12754,Scikit-Learn
12755,Scikit-Learn
12756,Keras
12758,Scikit-Learn
12759,TensorFlow
12763,Scikit-Learn
12764,Scikit-Learn
12766,Scikit-Learn
12768,Scikit-Learn
12771,Caret
12773,PyTorch
12774,Caret
12776,randomForest
12777,Scikit-Learn
12779,Scikit-Learn
12780,Scikit-Learn
12781,Scikit-Learn
12782,randomForest
12783,TensorFlow
12785,Scikit-Learn
12786,randomForest
12789,TensorFlow
12790,Scikit-Learn
12791,Scikit-Learn
12792,TensorFlow
12793,Keras
12795,Keras
12798,Keras
12799,Keras
12800,PyTorch
12802,PyTorch
12803,Scikit-Learn
12804,Scikit-Learn
12812,mlr
12813,TensorFlow
12815,Xgboost
12816,Caret
12818,mlr
12821,Scikit-Learn
12822,Keras
12823,Scikit-Learn
12824,randomForest
12825,Scikit-Learn
12826,lightgbm
12827,Scikit-Learn
12830,Scikit-Learn
12831,Scikit-Learn
12832,Xgboost
12836,H20
12838,Keras
12839,Scikit-Learn
12840,Scikit-Learn
12842,Scikit-Learn
12844,Scikit-Learn
12845,Scikit-Learn
12846,Scikit-Learn
12847,Scikit-Learn
12848,Keras
12853,TensorFlow
12854,Prophet
12855,Scikit-Learn
12856,Scikit-Learn
12857,Scikit-Learn
12859,Scikit-Learn
12862,Scikit-Learn
12863,randomForest
12864,Scikit-Learn
12865,randomForest
12866,Keras
12867,Keras
12869,TensorFlow
12870,TensorFlow
12871,Xgboost
12872,TensorFlow
12873,Keras
12874,Scikit-Learn
12875,randomForest
12876,Scikit-Learn
12877,Scikit-Learn
12878,Scikit-Learn
12879,Scikit-Learn
12880,mlr
12882,Keras
12883,TensorFlow
12884,Scikit-Learn
12885,Scikit-Learn
12888,Keras
12889,randomForest
12890,Keras
12891,Scikit-Learn
12892,Caret
12893,TensorFlow
12895,Keras
12897,PyTorch
12898,Scikit-Learn
12899,Scikit-Learn
12903,Xgboost
12904,Scikit-Learn
12906,Keras
12907,Scikit-Learn
12909,Scikit-Learn
12910,Spark MLlib
12911,Keras
12912,Scikit-Learn
12913,Scikit-Learn
12914,Scikit-Learn
12916,randomForest
12918,Scikit-Learn
12919,Spark MLlib
12920,PyTorch
12921,Scikit-Learn
12922,Fastai
12923,Scikit-Learn
12924,TensorFlow
12925,Keras
12926,Keras
12927,Scikit-Learn
12928,Keras
12932,Scikit-Learn
12933,randomForest
12934,Caret
12936,Xgboost
12937,Other
12939,Scikit-Learn
12940,Scikit-Learn
12941,Keras
12944,Scikit-Learn
12946,Scikit-Learn
12947,Scikit-Learn
12948,Scikit-Learn
12950,Scikit-Learn
12951,Keras
12953,Scikit-Learn
12954,Keras
12955,lightgbm
12956,Scikit-Learn
12957,TensorFlow
12958,randomForest
12961,Scikit-Learn
12962,Scikit-Learn
12964,Scikit-Learn
12965,Caret
12967,Scikit-Learn
12968,Caret
12970,TensorFlow
12971,Caret
12974,Scikit-Learn
